,Strategy,Modelo,Tbdf,Precision,Recall,Accuracy,F1-score,Real_samples,Predicted_samples,Fp,Fn,Allucination Rate
382,role_based,llama3.1_8b,mocking,0.13623188405797101,0.4845360824742268,0.4845360824742268,0.21266968325791855,97.0,345.0,298.0,50.0,0.0
383,role_based,llama3.1_8b,irony,0.06896551724137931,0.26666666666666666,0.26666666666666666,0.1095890410958904,30.0,116.0,108.0,22.0,0.0
384,role_based,llama3.1_8b,vulgarity,0.3076923076923077,0.21621621621621623,0.21621621621621623,0.25396825396825395,37.0,26.0,18.0,29.0,0.0
385,role_based,llama3.1_8b,threat,0.8,0.3076923076923077,0.3076923076923077,0.4444444444444444,13.0,5.0,1.0,9.0,0.0
386,role_based,llama3.1_8b,identify attack/name calling,0.5,0.15384615384615385,0.15384615384615385,0.23529411764705882,13.0,4.0,2.0,11.0,0.0
387,role_based,llama3.1_8b,none,0.9448818897637795,0.3852327447833066,0.3852327447833066,0.5473204104903079,1869.0,762.0,42.0,1149.0,0.0
388,role_based,llama3.1_8b,entitlement,0.3333333333333333,0.045454545454545456,0.045454545454545456,0.08,22.0,3.0,2.0,21.0,0.0
389,role_based,llama3.1_8b,insulting,0.0,0.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0
390,role_based,llama3.2_3b,bitter frustration,0.16331658291457288,0.34946236559139787,0.34946236559139787,0.2226027397260274,186.0,398.0,333.0,121.0,0.0
391,role_based,llama3.2_3b,impatience,0.07301587301587302,0.18253968253968253,0.18253968253968253,0.10430839002267574,126.0,315.0,292.0,103.0,0.0
392,role_based,llama3.2_3b,mocking,0.09009009009009009,0.8247422680412371,0.8247422680412371,0.16243654822335024,97.0,888.0,808.0,17.0,0.0
393,role_based,llama3.2_3b,irony,0.010676156583629894,0.1,0.1,0.01929260450160772,30.0,281.0,278.0,27.0,0.0
394,role_based,llama3.2_3b,vulgarity,0.4,0.05405405405405406,0.05405405405405406,0.09523809523809523,37.0,5.0,3.0,35.0,0.0
395,role_based,llama3.2_3b,threat,1.0,0.07692307692307693,0.07692307692307693,0.14285714285714285,13.0,1.0,0.0,12.0,0.0
396,role_based,llama3.2_3b,identify attack/name calling,0.0,0.0,0.0,0.0,13.0,1.0,1.0,13.0,0.0
397,role_based,llama3.2_3b,none,0.946236559139785,0.2825040128410915,0.2825040128410915,0.43510506798516685,1869.0,558.0,30.0,1341.0,0.0
398,role_based,llama3.2_3b,entitlement,0.13333333333333333,0.09090909090909091,0.09090909090909091,0.10810810810810811,22.0,15.0,13.0,20.0,0.0
399,role_based,llama3.2_3b,insulting,0.0,0.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0
400,role_based,mistral-nemo_12b,bitter frustration,0.24945295404814005,0.6129032258064516,0.6129032258064516,0.3545878693623639,186.0,457.0,343.0,72.0,0.0
401,role_based,mistral-nemo_12b,impatience,0.205,0.3253968253968254,0.3253968253968254,0.25153374233128833,126.0,200.0,159.0,85.0,0.0
402,role_based,mistral-nemo_12b,mocking,0.26548672566371684,0.30927835051546393,0.30927835051546393,0.2857142857142857,97.0,113.0,83.0,67.0,0.0
403,role_based,mistral-nemo_12b,irony,0.07936507936507936,0.16666666666666666,0.16666666666666666,0.10752688172043011,30.0,63.0,58.0,25.0,0.0
404,role_based,mistral-nemo_12b,vulgarity,0.7058823529411765,0.32432432432432434,0.32432432432432434,0.4444444444444444,37.0,17.0,5.0,25.0,0.0
405,role_based,mistral-nemo_12b,threat,1.0,0.07692307692307693,0.07692307692307693,0.14285714285714285,13.0,1.0,0.0,12.0,0.0
406,role_based,mistral-nemo_12b,identify attack/name calling,0.5,0.15384615384615385,0.15384615384615385,0.23529411764705882,13.0,4.0,2.0,11.0,0.0
407,role_based,mistral-nemo_12b,none,0.9233668341708543,0.7865168539325843,0.7865168539325843,0.8494654724068188,1869.0,1592.0,122.0,399.0,0.0
408,role_based,mistral-nemo_12b,entitlement,0.2,0.09090909090909091,0.09090909090909091,0.125,22.0,10.0,8.0,20.0,0.0
409,role_based,mistral-nemo_12b,insulting,0.8,0.057971014492753624,0.057971014492753624,0.10810810810810811,69.0,5.0,1.0,65.0,0.0
410,role_based,mistral_7b,bitter frustration,0.18910741301059,0.6720430107526881,0.6720430107526881,0.29515938606847697,186.0,661.0,536.0,61.0,0.0
411,role_based,mistral_7b,impatience,0.10270270270270271,0.4523809523809524,0.4523809523809524,0.16740088105726872,126.0,555.0,498.0,69.0,0.0
412,role_based,mistral_7b,mocking,0.3191489361702128,0.15463917525773196,0.15463917525773196,0.20833333333333334,97.0,47.0,32.0,82.0,0.0
413,role_based,mistral_7b,irony,0.07692307692307693,0.06666666666666667,0.06666666666666667,0.07142857142857142,30.0,26.0,24.0,28.0,0.0
414,role_based,mistral_7b,vulgarity,0.8461538461538461,0.2972972972972973,0.2972972972972973,0.44,37.0,13.0,2.0,26.0,0.0
415,role_based,mistral_7b,threat,1.0,0.07692307692307693,0.07692307692307693,0.14285714285714285,13.0,1.0,0.0,12.0,0.0
416,role_based,mistral_7b,identify attack/name calling,0.1111111111111111,0.07692307692307693,0.07692307692307693,0.09090909090909091,13.0,9.0,8.0,12.0,0.0
417,role_based,mistral_7b,none,0.9043859649122807,0.5516318887105404,0.5516318887105404,0.6852775008308408,1869.0,1140.0,109.0,838.0,0.0
418,role_based,mistral_7b,entitlement,0.5,0.045454545454545456,0.045454545454545456,0.08333333333333333,22.0,2.0,1.0,21.0,0.0
419,role_based,mistral_7b,insulting,0.5,0.057971014492753624,0.057971014492753624,0.1038961038961039,69.0,8.0,4.0,65.0,0.0
420,role_based,phi3_3.8b,bitter frustration,0.07333333333333333,0.11827956989247312,0.11827956989247312,0.09053497942386832,186.0,300.0,278.0,164.0,0.0
421,role_based,phi3_3.8b,impatience,0.072992700729927,0.07936507936507936,0.07936507936507936,0.07604562737642585,126.0,137.0,127.0,116.0,0.0
422,role_based,phi3_3.8b,mocking,0.125,0.030927835051546393,0.030927835051546393,0.049586776859504134,97.0,24.0,21.0,94.0,0.0
423,role_based,phi3_3.8b,irony,0.013311148086522463,0.26666666666666666,0.26666666666666666,0.025356576862123614,30.0,601.0,593.0,22.0,0.0
424,role_based,phi3_3.8b,vulgarity,0.25,0.02702702702702703,0.02702702702702703,0.04878048780487805,37.0,4.0,3.0,36.0,0.0
425,role_based,phi3_3.8b,threat,0.0,0.0,0.0,0.0,13.0,40.0,40.0,13.0,0.0
426,role_based,phi3_3.8b,identify attack/name calling,0.0029182879377431907,0.23076923076923078,0.23076923076923078,0.005763688760806916,13.0,1028.0,1025.0,10.0,0.0
427,role_based,phi3_3.8b,none,1.0,0.017121455323702513,0.017121455323702513,0.033666491320357705,1869.0,32.0,0.0,1837.0,0.0
428,role_based,phi3_3.8b,entitlement,0.004672897196261682,0.045454545454545456,0.045454545454545456,0.00847457627118644,22.0,214.0,213.0,21.0,0.0
429,role_based,phi3_3.8b,insulting,0.06172839506172839,0.07246376811594203,0.07246376811594203,0.06666666666666667,69.0,81.0,76.0,64.0,0.0
430,role_based,phi4_14b,bitter frustration,0.2463768115942029,0.45698924731182794,0.45698924731182794,0.32015065913371,186.0,345.0,260.0,101.0,0.0
431,role_based,phi4_14b,impatience,0.17444717444717445,0.5634920634920635,0.5634920634920635,0.26641651031894936,126.0,407.0,336.0,55.0,0.0
432,role_based,phi4_14b,mocking,0.23115577889447236,0.4742268041237113,0.4742268041237113,0.3108108108108108,97.0,199.0,153.0,51.0,0.0
433,role_based,phi4_14b,irony,0.07894736842105263,0.1,0.1,0.08823529411764706,30.0,38.0,35.0,27.0,0.0
434,role_based,phi4_14b,vulgarity,0.6,0.24324324324324326,0.24324324324324326,0.34615384615384615,37.0,15.0,6.0,28.0,0.0
435,role_based,phi4_14b,threat,0.4166666666666667,0.38461538461538464,0.38461538461538464,0.4,13.0,12.0,7.0,8.0,0.0
436,role_based,phi4_14b,identify attack/name calling,0.375,0.23076923076923078,0.23076923076923078,0.2857142857142857,13.0,8.0,5.0,10.0,0.0
437,role_based,phi4_14b,none,0.9354838709677419,0.7137506688068486,0.7137506688068486,0.809711684370258,1869.0,1426.0,92.0,535.0,0.0
438,role_based,phi4_14b,entitlement,0.3333333333333333,0.045454545454545456,0.045454545454545456,0.08,22.0,3.0,2.0,21.0,0.0
439,role_based,phi4_14b,insulting,0.4444444444444444,0.057971014492753624,0.057971014492753624,0.10256410256410256,69.0,9.0,5.0,65.0,0.0
440,role_based_auto_cot,deepseek-14b,bitter frustration,0.17754569190600522,0.7311827956989247,0.7311827956989247,0.2857142857142857,186.0,766.0,630.0,50.0,0.0
441,role_based_auto_cot,deepseek-14b,impatience,0.0,0.0,0.0,0.0,126.0,7.0,7.0,126.0,0.0
442,role_based_auto_cot,deepseek-14b,mocking,0.23484848484848486,0.31958762886597936,0.31958762886597936,0.27074235807860264,97.0,132.0,101.0,66.0,0.0
443,role_based_auto_cot,deepseek-14b,irony,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0
444,role_based_auto_cot,deepseek-14b,vulgarity,0.6666666666666666,0.16216216216216217,0.16216216216216217,0.2608695652173913,37.0,9.0,3.0,31.0,0.0
445,role_based_auto_cot,deepseek-14b,threat,1.0,0.15384615384615385,0.15384615384615385,0.26666666666666666,13.0,2.0,0.0,11.0,0.0
446,role_based_auto_cot,deepseek-14b,identify attack/name calling,0.5,0.07692307692307693,0.07692307692307693,0.13333333333333333,13.0,2.0,1.0,12.0,0.0
447,role_based_auto_cot,deepseek-14b,none,0.905440414507772,0.7479935794542536,0.7479935794542536,0.8192206270143568,1869.0,1544.0,146.0,471.0,0.0
448,role_based_auto_cot,deepseek-14b,entitlement,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0
449,role_based_auto_cot,deepseek-14b,insulting,0.0,0.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0
450,role_based_auto_cot,deepseek-8b,bitter frustration,0.288135593220339,0.27419354838709675,0.27419354838709675,0.2809917355371901,186.0,177.0,126.0,135.0,0.0
451,role_based_auto_cot,deepseek-8b,impatience,0.10245310245310245,0.5634920634920635,0.5634920634920635,0.17338217338217338,126.0,693.0,622.0,55.0,0.0
452,role_based_auto_cot,deepseek-8b,mocking,0.1839080459770115,0.32989690721649484,0.32989690721649484,0.23616236162361623,97.0,174.0,142.0,65.0,0.0
453,role_based_auto_cot,deepseek-8b,irony,0.3,0.2,0.2,0.24,30.0,20.0,14.0,24.0,0.0
454,role_based_auto_cot,deepseek-8b,vulgarity,0.5454545454545454,0.16216216216216217,0.16216216216216217,0.25,37.0,11.0,5.0,31.0,0.0
455,role_based_auto_cot,deepseek-8b,threat,0.3333333333333333,0.07692307692307693,0.07692307692307693,0.125,13.0,3.0,2.0,12.0,0.0
456,role_based_auto_cot,deepseek-8b,identify attack/name calling,0.6666666666666666,0.15384615384615385,0.15384615384615385,0.25,13.0,3.0,1.0,11.0,0.0
457,role_based_auto_cot,deepseek-8b,none,0.9056603773584906,0.6677367576243981,0.6677367576243981,0.7687095780720665,1869.0,1378.0,130.0,621.0,0.0
458,role_based_auto_cot,deepseek-8b,entitlement,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0
459,role_based_auto_cot,deepseek-8b,insulting,0.3333333333333333,0.014492753623188406,0.014492753623188406,0.027777777777777776,69.0,3.0,2.0,68.0,0.0
460,role_based_auto_cot,gemma2_9b,bitter frustration,0.21234119782214156,0.6290322580645161,0.6290322580645161,0.3175033921302578,186.0,551.0,434.0,69.0,0.0
461,role_based_auto_cot,gemma2_9b,impatience,0.10243055555555555,0.46825396825396826,0.46825396825396826,0.16809116809116809,126.0,576.0,517.0,67.0,0.0
462,role_based_auto_cot,gemma2_9b,mocking,0.31932773109243695,0.3917525773195876,0.3917525773195876,0.35185185185185186,97.0,119.0,81.0,59.0,0.0
463,role_based_auto_cot,gemma2_9b,irony,0.05405405405405406,0.13333333333333333,0.13333333333333333,0.07692307692307693,30.0,74.0,70.0,26.0,0.0
464,role_based_auto_cot,gemma2_9b,vulgarity,0.5,0.10810810810810811,0.10810810810810811,0.17777777777777778,37.0,8.0,4.0,33.0,0.0
465,role_based_auto_cot,gemma2_9b,threat,0.5333333333333333,0.6153846153846154,0.6153846153846154,0.5714285714285714,13.0,15.0,7.0,5.0,0.0
466,role_based_auto_cot,gemma2_9b,identify attack/name calling,0.42857142857142855,0.23076923076923078,0.23076923076923078,0.3,13.0,7.0,4.0,10.0,0.0
467,role_based_auto_cot,gemma2_9b,none,0.9369708372530574,0.5329052969502408,0.5329052969502408,0.679399727148704,1869.0,1063.0,67.0,873.0,0.0
468,role_based_auto_cot,gemma2_9b,entitlement,0.25,0.045454545454545456,0.045454545454545456,0.07692307692307693,22.0,4.0,3.0,21.0,0.0
469,role_based_auto_cot,gemma2_9b,insulting,0.26666666666666666,0.17391304347826086,0.17391304347826086,0.21052631578947367,69.0,45.0,33.0,57.0,0.0
470,role_based_auto_cot,gemma_7b,bitter frustration,0.11811023622047244,0.4838709677419355,0.4838709677419355,0.189873417721519,186.0,762.0,672.0,96.0,0.0
471,role_based_auto_cot,gemma_7b,impatience,0.06967213114754098,0.40476190476190477,0.40476190476190477,0.11888111888111888,126.0,732.0,681.0,75.0,0.0
472,role_based_auto_cot,gemma_7b,mocking,0.16071428571428573,0.18556701030927836,0.18556701030927836,0.1722488038277512,97.0,112.0,94.0,79.0,0.0
473,role_based_auto_cot,gemma_7b,irony,0.023291925465838508,0.5,0.5,0.04451038575667656,30.0,644.0,629.0,15.0,0.0
474,role_based_auto_cot,gemma_7b,vulgarity,0.4838709677419355,0.40540540540540543,0.40540540540540543,0.4411764705882353,37.0,31.0,16.0,22.0,0.0
475,role_based_auto_cot,gemma_7b,threat,0.25,0.5384615384615384,0.5384615384615384,0.34146341463414637,13.0,28.0,21.0,6.0,0.0
476,role_based_auto_cot,gemma_7b,identify attack/name calling,0.2,0.07692307692307693,0.07692307692307693,0.1111111111111111,13.0,5.0,4.0,12.0,0.0
477,role_based_auto_cot,gemma_7b,none,0.9202898550724637,0.06795077581594436,0.06795077581594436,0.12655705032386647,1869.0,138.0,11.0,1742.0,0.0
478,role_based_auto_cot,gemma_7b,entitlement,0.0,0.0,0.0,0.0,22.0,4.0,4.0,22.0,0.0
479,role_based_auto_cot,gemma_7b,insulting,0.5,0.043478260869565216,0.043478260869565216,0.08,69.0,6.0,3.0,66.0,0.0
480,gpt_4o_mini_role_based_auto_cot,gpt-4o-mini_role,bitter frustration,0.19490586932447398,0.7154471544715447,0.7154471544715447,0.3063533507397737,492.0,1806.0,1454.0,140.0,0.0
481,gpt_4o_mini_role_based_auto_cot,gpt-4o-mini_role,impatience,0.15616438356164383,0.21428571428571427,0.21428571428571427,0.18066561014263074,266.0,365.0,308.0,209.0,0.0
482,gpt_4o_mini_role_based_auto_cot,gpt-4o-mini_role,mocking,0.27918781725888325,0.3125,0.3125,0.2949061662198391,176.0,197.0,142.0,121.0,0.0
483,gpt_4o_mini_role_based_auto_cot,gpt-4o-mini_role,irony,0.08247422680412371,0.125,0.125,0.09937888198757763,64.0,97.0,89.0,56.0,0.0
484,gpt_4o_mini_role_based_auto_cot,gpt-4o-mini_role,vulgarity,0.5588235294117647,0.2676056338028169,0.2676056338028169,0.3619047619047619,71.0,34.0,15.0,52.0,0.0
485,gpt_4o_mini_role_based_auto_cot,gpt-4o-mini_role,threat,0.6470588235294118,0.4782608695652174,0.4782608695652174,0.55,23.0,17.0,6.0,12.0,0.0
486,gpt_4o_mini_role_based_auto_cot,gpt-4o-mini_role,identify attack/name calling,0.45454545454545453,0.17857142857142858,0.17857142857142858,0.2564102564102564,28.0,11.0,6.0,23.0,0.0
487,gpt_4o_mini_role_based_auto_cot,gpt-4o-mini_role,none,0.9371127633209417,0.6711781672953184,0.6711781672953184,0.7821590174531351,4507.0,3228.0,203.0,1482.0,0.0
488,gpt_4o_mini_role_based_auto_cot,gpt-4o-mini_role,entitlement,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.08163265306122448,70.0,28.0,24.0,66.0,0.0
489,gpt_4o_mini_role_based_auto_cot,gpt-4o-mini_role,insulting,0.3448275862068966,0.1724137931034483,0.1724137931034483,0.22988505747126436,174.0,87.0,57.0,144.0,0.0
490,role_based_auto_cot,llama3.1_8b,bitter frustration,0.20891364902506965,0.4032258064516129,0.4032258064516129,0.27522935779816515,186.0,359.0,284.0,111.0,0.0
491,role_based_auto_cot,llama3.1_8b,impatience,0.07434944237918216,0.6349206349206349,0.6349206349206349,0.13311148086522462,126.0,1076.0,996.0,46.0,0.0
492,role_based_auto_cot,llama3.1_8b,mocking,0.15463917525773196,0.15463917525773196,0.15463917525773196,0.15463917525773196,97.0,97.0,82.0,82.0,0.0
493,role_based_auto_cot,llama3.1_8b,irony,0.05555555555555555,0.4,0.4,0.0975609756097561,30.0,216.0,204.0,18.0,0.0
494,role_based_auto_cot,llama3.1_8b,vulgarity,0.4117647058823529,0.3783783783783784,0.3783783783783784,0.39436619718309857,37.0,34.0,20.0,23.0,0.0
495,role_based_auto_cot,llama3.1_8b,threat,0.5714285714285714,0.3076923076923077,0.3076923076923077,0.4,13.0,7.0,3.0,9.0,0.0
496,role_based_auto_cot,llama3.1_8b,identify attack/name calling,0.25,0.15384615384615385,0.15384615384615385,0.19047619047619047,13.0,8.0,6.0,11.0,0.0
497,role_based_auto_cot,llama3.1_8b,none,0.9532428355957768,0.33814874264312467,0.33814874264312467,0.49921011058451814,1869.0,663.0,31.0,1237.0,0.0
498,role_based_auto_cot,llama3.1_8b,entitlement,1.0,0.045454545454545456,0.045454545454545456,0.08695652173913043,22.0,1.0,0.0,21.0,0.0
499,role_based_auto_cot,llama3.1_8b,insulting,0.0,0.0,0.0,0.0,69.0,1.0,1.0,69.0,0.0
500,role_based_auto_cot,llama3.2_3b,bitter frustration,0.1776,0.5967741935483871,0.5967741935483871,0.27373612823674476,186.0,625.0,514.0,75.0,0.0
501,role_based_auto_cot,llama3.2_3b,impatience,0.04229607250755287,0.3333333333333333,0.3333333333333333,0.07506702412868632,126.0,993.0,951.0,84.0,0.0
502,role_based_auto_cot,llama3.2_3b,mocking,0.1724137931034483,0.30927835051546393,0.30927835051546393,0.22140221402214022,97.0,174.0,144.0,67.0,0.0
503,role_based_auto_cot,llama3.2_3b,irony,0.034482758620689655,0.06666666666666667,0.06666666666666667,0.045454545454545456,30.0,58.0,56.0,28.0,0.0
504,role_based_auto_cot,llama3.2_3b,vulgarity,0.36363636363636365,0.10810810810810811,0.10810810810810811,0.16666666666666666,37.0,11.0,7.0,33.0,0.0
505,role_based_auto_cot,llama3.2_3b,threat,1.0,0.07692307692307693,0.07692307692307693,0.14285714285714285,13.0,1.0,0.0,12.0,0.0
506,role_based_auto_cot,llama3.2_3b,identify attack/name calling,0.3333333333333333,0.07692307692307693,0.07692307692307693,0.125,13.0,3.0,2.0,12.0,0.0
507,role_based_auto_cot,llama3.2_3b,none,0.899488926746167,0.2825040128410915,0.2825040128410915,0.42996742671009774,1869.0,587.0,59.0,1341.0,0.0
508,role_based_auto_cot,llama3.2_3b,entitlement,0.1111111111111111,0.045454545454545456,0.045454545454545456,0.06451612903225806,22.0,9.0,8.0,21.0,0.0
509,role_based_auto_cot,llama3.2_3b,insulting,0.0,0.0,0.0,0.0,69.0,1.0,1.0,69.0,0.0
510,role_based_auto_cot,mistral-nemo_12b,bitter frustration,0.1622596153846154,0.7258064516129032,0.7258064516129032,0.26522593320235754,186.0,832.0,697.0,51.0,0.0
511,role_based_auto_cot,mistral-nemo_12b,impatience,0.12615384615384614,0.3253968253968254,0.3253968253968254,0.18181818181818182,126.0,325.0,284.0,85.0,0.0
512,role_based_auto_cot,mistral-nemo_12b,mocking,0.2765957446808511,0.4020618556701031,0.4020618556701031,0.3277310924369748,97.0,141.0,102.0,58.0,0.0
513,role_based_auto_cot,mistral-nemo_12b,irony,0.05194805194805195,0.13333333333333333,0.13333333333333333,0.07476635514018691,30.0,77.0,73.0,26.0,0.0
514,role_based_auto_cot,mistral-nemo_12b,vulgarity,0.6666666666666666,0.2702702702702703,0.2702702702702703,0.38461538461538464,37.0,15.0,5.0,27.0,0.0
515,role_based_auto_cot,mistral-nemo_12b,threat,1.0,0.07692307692307693,0.07692307692307693,0.14285714285714285,13.0,1.0,0.0,12.0,0.0
516,role_based_auto_cot,mistral-nemo_12b,identify attack/name calling,0.4,0.15384615384615385,0.15384615384615385,0.2222222222222222,13.0,5.0,3.0,11.0,0.0
517,role_based_auto_cot,mistral-nemo_12b,none,0.9411206077872745,0.5305139186295503,0.5305139186295503,0.6785347483738445,1868.0,1053.0,62.0,877.0,0.0
518,role_based_auto_cot,mistral-nemo_12b,entitlement,0.2,0.09090909090909091,0.09090909090909091,0.125,22.0,10.0,8.0,20.0,0.0
519,role_based_auto_cot,mistral-nemo_12b,insulting,1.0,0.028985507246376812,0.028985507246376812,0.056338028169014086,69.0,2.0,0.0,67.0,0.0
520,role_based_auto_cot,mistral_7b,bitter frustration,0.1450653983353151,0.6559139784946236,0.6559139784946236,0.23758519961051608,186.0,841.0,719.0,64.0,0.0
521,role_based_auto_cot,mistral_7b,impatience,0.08494208494208494,0.5238095238095238,0.5238095238095238,0.1461794019933555,126.0,777.0,711.0,60.0,0.0
522,role_based_auto_cot,mistral_7b,mocking,0.3548387096774194,0.1134020618556701,0.1134020618556701,0.171875,97.0,31.0,20.0,86.0,0.0
523,role_based_auto_cot,mistral_7b,irony,0.125,0.06666666666666667,0.06666666666666667,0.08695652173913043,30.0,16.0,14.0,28.0,0.0
524,role_based_auto_cot,mistral_7b,vulgarity,0.8571428571428571,0.16216216216216217,0.16216216216216217,0.2727272727272727,37.0,7.0,1.0,31.0,0.0
525,role_based_auto_cot,mistral_7b,threat,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0
526,role_based_auto_cot,mistral_7b,identify attack/name calling,0.42857142857142855,0.23076923076923078,0.23076923076923078,0.3,13.0,7.0,4.0,10.0,0.0
527,role_based_auto_cot,mistral_7b,none,0.8955613577023499,0.36704119850187267,0.36704119850187267,0.5206831119544592,1869.0,766.0,80.0,1183.0,0.0
528,role_based_auto_cot,mistral_7b,entitlement,0.3333333333333333,0.045454545454545456,0.045454545454545456,0.08,22.0,3.0,2.0,21.0,0.0
529,role_based_auto_cot,mistral_7b,insulting,0.21428571428571427,0.043478260869565216,0.043478260869565216,0.07228915662650602,69.0,14.0,11.0,66.0,0.0
530,role_based_auto_cot,phi3_3.8b,bitter frustration,0.06884057971014493,0.10215053763440861,0.10215053763440861,0.08225108225108226,186.0,276.0,257.0,167.0,0.0
531,role_based_auto_cot,phi3_3.8b,impatience,0.05504587155963303,0.047619047619047616,0.047619047619047616,0.05106382978723404,126.0,109.0,103.0,120.0,0.0
532,role_based_auto_cot,phi3_3.8b,mocking,0.25,0.041237113402061855,0.041237113402061855,0.07079646017699115,97.0,16.0,12.0,93.0,0.0
533,role_based_auto_cot,phi3_3.8b,irony,0.01834862385321101,0.26666666666666666,0.26666666666666666,0.034334763948497854,30.0,436.0,428.0,22.0,0.0
534,role_based_auto_cot,phi3_3.8b,vulgarity,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0
535,role_based_auto_cot,phi3_3.8b,threat,0.0,0.0,0.0,0.0,13.0,22.0,22.0,13.0,0.0
536,role_based_auto_cot,phi3_3.8b,identify attack/name calling,0.007847533632286996,0.5384615384615384,0.5384615384615384,0.015469613259668509,13.0,892.0,885.0,6.0,0.0
537,role_based_auto_cot,phi3_3.8b,none,0.875,0.003745318352059925,0.003745318352059925,0.007458710708577517,1869.0,8.0,1.0,1862.0,0.0
538,role_based_auto_cot,phi3_3.8b,entitlement,0.017241379310344827,0.13636363636363635,0.13636363636363635,0.030612244897959183,22.0,174.0,171.0,19.0,0.0
539,role_based_auto_cot,phi3_3.8b,insulting,0.0,0.0,0.0,0.0,69.0,54.0,54.0,69.0,0.0
540,role_based_auto_cot,phi4_14b,bitter frustration,0.28,0.45161290322580644,0.45161290322580644,0.345679012345679,186.0,300.0,216.0,102.0,0.0
541,role_based_auto_cot,phi4_14b,impatience,0.14947368421052631,0.5634920634920635,0.5634920634920635,0.23627287853577372,126.0,475.0,404.0,55.0,0.0
542,role_based_auto_cot,phi4_14b,mocking,0.2987012987012987,0.23711340206185566,0.23711340206185566,0.26436781609195403,97.0,77.0,54.0,74.0,0.0
543,role_based_auto_cot,phi4_14b,irony,0.1111111111111111,0.26666666666666666,0.26666666666666666,0.1568627450980392,30.0,72.0,64.0,22.0,0.0
544,role_based_auto_cot,phi4_14b,vulgarity,0.5789473684210527,0.2972972972972973,0.2972972972972973,0.39285714285714285,37.0,19.0,8.0,26.0,0.0
545,role_based_auto_cot,phi4_14b,threat,0.45454545454545453,0.38461538461538464,0.38461538461538464,0.4166666666666667,13.0,11.0,6.0,8.0,0.0
546,role_based_auto_cot,phi4_14b,identify attack/name calling,0.25,0.15384615384615385,0.15384615384615385,0.19047619047619047,13.0,8.0,6.0,11.0,0.0
547,role_based_auto_cot,phi4_14b,none,0.9148073022312373,0.723916532905297,0.723916532905297,0.8082437275985663,1869.0,1479.0,126.0,516.0,0.0
548,role_based_auto_cot,phi4_14b,entitlement,1.0,0.045454545454545456,0.045454545454545456,0.08695652173913043,22.0,1.0,0.0,21.0,0.0
549,role_based_auto_cot,phi4_14b,insulting,0.6,0.17391304347826086,0.17391304347826086,0.2696629213483146,69.0,20.0,8.0,57.0,0.0
550,role_based_few_shot_3,deepseek-14b,bitter frustration,0.0,0.0,0.0,0.0,186.0,0.0,0.0,186.0,0.0
551,role_based_few_shot_3,deepseek-14b,impatience,0.0,0.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0
552,role_based_few_shot_3,deepseek-14b,mocking,0.0,0.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0
553,role_based_few_shot_3,deepseek-14b,irony,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0
554,role_based_few_shot_3,deepseek-14b,vulgarity,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0
555,role_based_few_shot_3,deepseek-14b,threat,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0
556,role_based_few_shot_3,deepseek-14b,identify attack/name calling,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0
557,role_based_few_shot_3,deepseek-14b,none,0.9006479481641468,0.6693418940609952,0.6693418940609952,0.7679558011049724,1869.0,1389.0,138.0,618.0,0.0
558,role_based_few_shot_3,deepseek-14b,entitlement,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0
559,role_based_few_shot_3,deepseek-14b,insulting,0.05964585274930102,0.927536231884058,0.927536231884058,0.11208406304728546,69.0,1073.0,1009.0,5.0,0.0
560,role_based_few_shot_3,deepseek-8b,bitter frustration,0.0,0.0,0.0,0.0,186.0,0.0,0.0,186.0,0.0
561,role_based_few_shot_3,deepseek-8b,impatience,0.0,0.0,0.0,0.0,126.0,0.0,0.0,126.0,0.0
562,role_based_few_shot_3,deepseek-8b,mocking,0.0,0.0,0.0,0.0,97.0,0.0,0.0,97.0,0.0
563,role_based_few_shot_3,deepseek-8b,irony,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,0.0
564,role_based_few_shot_3,deepseek-8b,vulgarity,0.0,0.0,0.0,0.0,37.0,0.0,0.0,37.0,0.0
565,role_based_few_shot_3,deepseek-8b,threat,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0
566,role_based_few_shot_3,deepseek-8b,identify attack/name calling,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0
